State Name,AQI,Category,Defining Parameter,Latitude,Longitude,County Name
Louisiana,35,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,33,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,39,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,40,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,46,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,26,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,29,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,37,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,43,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,26,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,43,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,38,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,38,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,36,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,34,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,52,Moderate,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,38,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,42,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,51,Moderate,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,34,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,24,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,21,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,27,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,39,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,32,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,32,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,30,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,35,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,38,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,46,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,33,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,36,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,40,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,38,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,28,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,26,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,31,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,29,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,37,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,31,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,19,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,20,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,35,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,48,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,31,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,45,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,34,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,29,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,39,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,39,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,38,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,44,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,42,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,43,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,30,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,29,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,31,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,49,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,30,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,27,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,42,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,44,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,43,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,39,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,47,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,47,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,44,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,40,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,39,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,35,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,39,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,34,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,26,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,25,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,31,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,35,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,31,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,32,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,43,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,40,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,37,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,38,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,55,Moderate,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,52,Moderate,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,39,Good,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,33,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,40,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,52,Moderate,PM2.5,29.764098,-90.765275,Lafourche
Louisiana,31,Good,Ozone,29.764098,-90.765275,Lafourche
Louisiana,33,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,39,Good,PM2.5,30.315406,-90.811383,Livingston
Louisiana,48,Good,PM2.5,30.315406,-90.811383,Livingston
Louisiana,43,Good,PM2.5,30.315406,-90.811383,Livingston
Louisiana,48,Good,PM2.5,30.315406,-90.811383,Livingston
Louisiana,33,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,27,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,30,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,45,Good,PM2.5,30.315406,-90.811383,Livingston
Louisiana,40,Good,PM2.5,30.315406,-90.811383,Livingston
Louisiana,24,Good,PM2.5,30.315406,-90.811383,Livingston
Louisiana,40,Good,PM2.5,30.315406,-90.811383,Livingston
Louisiana,44,Good,PM2.5,30.315406,-90.811383,Livingston
Louisiana,42,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,36,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,36,Good,PM2.5,30.315406,-90.811383,Livingston
Louisiana,64,Moderate,PM2.5,30.315406,-90.811383,Livingston
Louisiana,43,Good,PM2.5,30.315406,-90.811383,Livingston
Louisiana,54,Moderate,PM2.5,30.315406,-90.811383,Livingston
Louisiana,52,Moderate,PM2.5,30.315406,-90.811383,Livingston
Louisiana,34,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,24,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,29,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,26,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,34,Good,PM2.5,30.315406,-90.811383,Livingston
Louisiana,32,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,31,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,30,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,36,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,39,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,38,Good,PM2.5,30.315406,-90.811383,Livingston
Louisiana,34,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,34,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,35,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,27,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,27,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,31,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,31,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,33,Good,PM2.5,30.315406,-90.811383,Livingston
Louisiana,36,Good,PM2.5,30.315406,-90.811383,Livingston
Louisiana,13,Good,PM2.5,30.315406,-90.811383,Livingston
Louisiana,20,Good,PM2.5,30.315406,-90.811383,Livingston
Louisiana,38,Good,PM2.5,30.315406,-90.811383,Livingston
Louisiana,43,Good,PM2.5,30.315406,-90.811383,Livingston
Louisiana,35,Good,PM2.5,30.315406,-90.811383,Livingston
Louisiana,38,Good,PM2.5,30.315406,-90.811383,Livingston
Louisiana,37,Good,PM2.5,30.315406,-90.811383,Livingston
Louisiana,34,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,41,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,41,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,41,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,42,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,44,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,44,Good,PM2.5,30.315406,-90.811383,Livingston
Louisiana,33,Good,PM2.5,30.315406,-90.811383,Livingston
Louisiana,37,Good,PM2.5,30.315406,-90.811383,Livingston
Louisiana,31,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,31,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,38,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,44,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,47,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,39,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,47,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,58,Moderate,Ozone,30.315406,-90.811383,Livingston
Louisiana,58,Moderate,Ozone,30.315406,-90.811383,Livingston
Louisiana,44,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,45,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,43,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,44,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,40,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,2,Good,NO2,30.315406,-90.811383,Livingston
Louisiana,27,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,2,Good,NO2,30.315406,-90.811383,Livingston
Louisiana,1,Good,NO2,30.315406,-90.811383,Livingston
Louisiana,3,Good,NO2,30.315406,-90.811383,Livingston
Louisiana,3,Good,NO2,30.315406,-90.811383,Livingston
Louisiana,44,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,40,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,42,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,17,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,24,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,22,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,46,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,39,Good,PM2.5,30.315406,-90.811383,Livingston
Louisiana,33,Good,Ozone,30.315406,-90.811383,Livingston
Louisiana,22,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,12,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,34,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,31,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,33,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,28,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,12,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,15,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,18,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,23,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,12,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,26,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,36,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,34,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,25,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,38,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,52,Moderate,PM2.5,30.108633,-89.761683,Orleans
Louisiana,34,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,36,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,35,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,22,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,15,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,9,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,18,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,28,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,20,Good,PM10,30.108633,-89.761683,Orleans
Louisiana,13,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,12,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,32,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,32,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,42,Good,PM10,30.108633,-89.761683,Orleans
Louisiana,14,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,14,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,27,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,32,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,10,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,9,Good,PM10,30.108633,-89.761683,Orleans
Louisiana,23,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,19,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,23,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,28,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,12,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,6,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,18,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,32,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,17,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,27,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,28,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,13,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,23,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,34,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,25,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,15,Good,PM10,30.108633,-89.761683,Orleans
Louisiana,33,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,37,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,28,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,17,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,18,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,33,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,16,Good,PM10,30.108633,-89.761683,Orleans
Louisiana,5,Good,PM10,30.108633,-89.761683,Orleans
Louisiana,37,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,37,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,32,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,25,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,48,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,60,Moderate,PM2.5,30.108633,-89.761683,Orleans
Louisiana,35,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,25,Good,PM10,30.108633,-89.761683,Orleans
Louisiana,20,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,19,Good,PM10,30.108633,-89.761683,Orleans
Louisiana,21,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,19,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,25,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,23,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,26,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,20,Good,PM10,30.108633,-89.761683,Orleans
Louisiana,7,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,20,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,27,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,30,Good,NO2,30.108633,-89.761683,Orleans
Louisiana,14,Good,PM10,30.108633,-89.761683,Orleans
Louisiana,22,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,45,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,36,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,29,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,20,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,16,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,30,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,13,Good,PM2.5,30.108633,-89.761683,Orleans
Louisiana,0,Good,CO,30.108633,-89.761683,Orleans
Louisiana,25,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,20,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,31,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,34,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,31,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,30,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,23,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,23,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,30,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,25,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,21,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,23,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,31,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,40,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,32,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,27,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,31,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,37,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,37,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,23,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,18,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,21,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,21,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,17,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,19,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,31,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,24,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,31,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,31,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,34,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,25,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,28,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,30,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,33,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,35,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,29,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,28,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,30,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,28,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,21,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,24,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,30,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,35,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,39,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,44,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,31,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,42,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,44,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,47,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,50,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,40,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,38,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,35,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,38,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,35,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,37,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,26,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,31,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,34,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,31,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,37,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,44,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,45,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,38,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,39,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,41,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,45,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,23,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,38,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,44,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,26,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,37,Good,Ozone,32.509959,-92.046196,Ouachita
Louisiana,31,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,22,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,31,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,43,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,34,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,31,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,27,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,29,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,30,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,25,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,24,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,28,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,38,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,43,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,36,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,32,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,38,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,35,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,46,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,39,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,31,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,20,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,17,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,17,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,23,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,31,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,29,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,29,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,34,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,40,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,30,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,33,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,31,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,35,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,40,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,25,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,29,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,31,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,29,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,35,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,19,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,16,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,23,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,26,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,24,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,31,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,31,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,27,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,35,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,42,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,40,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,38,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,41,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,47,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,39,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,23,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,26,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,25,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,26,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,30,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,31,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,38,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,42,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,43,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,40,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,43,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,54,Moderate,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,50,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,42,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,42,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,44,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,46,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,37,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,31,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,28,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,27,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,36,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,34,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,31,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,44,Good,Ozone,30.681718,-91.366247,Pointe Coupee
Louisiana,44,Good,Ozone,30.681718,-91.366247,Pointe Coupee
